"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","TAVG","TMAX","TMIN"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-06-02","0.02","68","77","58"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-06-03","0.80","57","59","55"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-06-04","0.26","63","72","54"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-06-05","0.05","60","63","56"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-06-06","0.02","56","63","49"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-06-07","0.13","60","75","45"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-06-08","0.00","63","69","56"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-06-09","0.92","55","57","53"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-06-10","0.32","62","70","54"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-06-11","0.02","61","68","54"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-06-12","0.12","58","64","51"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-06-13","0.00","56","63","50"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-06-14","0.00","55","61","49"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-06-15","0.07","57","63","51"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-06-16","0.00","59","68","50"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-06-17","0.12","59","69","49"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-06-18","0.01","58","63","53"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-06-19","0.00","56","59","53"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-06-20","0.00","58","64","52"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-06-21","0.13","61","68","54"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-06-22","0.00","62","69","55"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-06-23","0.00","58","66","50"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-06-24","0.00","64","80","49"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-06-25","0.00","71","88","54"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-06-26","0.00","73","91","54"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-06-27","0.00","76","93","59"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-06-28","0.00","63","67","59"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-06-29","0.00","63","67","58"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-06-30","0.00","63","76","50"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-07-01","0.00","65","77","54"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-07-02","0.00","63","72","54"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-07-03","0.28","58","59","56"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-07-04","0.00","60","64","54"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-07-05","0.02","64","75","54"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-07-06","0.12","70","77","63"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-07-07","0.10","67","75","59"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-07-08","0.00","67","75","59"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-07-09","0.00","65","74","56"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-07-10","0.00","68","77","59"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-07-11","0.00","71","86","55"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-07-12","0.00","71","81","61"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-07-13","0.00","65","75","54"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-07-14","0.00","64","76","52"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-07-15","0.00","67","74","59"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-07-16","0.00","66","72","61"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-07-17","0.09","62","68","56"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-07-18","0.01","62","68","56"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-07-19","0.00","66","80","52"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-07-20","0.00","70","84","56"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-07-21","0.00","70","82","57"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-07-22","0.00","65","73","56"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-07-23","0.00","64","75","53"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-07-24","0.00","69","81","55"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-07-25","0.00","74","88","60"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-07-26","0.00","80","96","64"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-07-27","0.00","78","91","64"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-07-28","0.00","78","92","63"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-07-29","0.00","79","93","64"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-07-30","0.00","85","92","77"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-07-31","0.00","78","92","63"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-08-01","0.00","72","81","62"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-08-02","0.00","68","75","60"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-08-03","0.26","65","73","56"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-08-04","0.06","64","72","57"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-08-05","0.00","67","81","52"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-08-06","0.00","69","82","54"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-08-07","0.00","72","87","57"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-08-08","0.00","73","88","59"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-08-09","0.00","72","86","59"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-08-10","0.00","67","74","60"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-08-11","0.00","71","81","61"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-08-12","0.00","69","81","57"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-08-13","0.00","67","73","60"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-08-14","0.00","68","81","55"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-08-15","0.00","70","84","56"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-08-16","0.00","72","84","59"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-08-17","0.00","75","92","58"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-08-18","0.00","79","93","64"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-08-19","0.00","77","84","69"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-08-20","0.00","70","81","59"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-08-21","0.00","72","81","64"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-08-22","0.00","72","84","59"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-08-23","0.00","68","81","55"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-08-24","0.00","74","90","59"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-08-25","0.00","72","82","63"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-08-26","0.00","61","66","56"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-08-27","0.00","65","71","59"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-08-28","0.00","64","73","54"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-08-29","0.00","71","86","55"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-08-30","0.00","75","90","59"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-08-31","0.00","74","86","62"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-09-01","0.00","71","81","60"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-09-02","0.00","72","88","55"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-09-03","0.00","66","74","58"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-09-04","0.08","64","70","59"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-09-05","0.00","62","73","51"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-09-06","0.00","65","81","50"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-09-07","0.00","65","81","50"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-09-08","0.00","63","75","51"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-09-09","0.00","66","82","49"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-09-10","0.00","73","88","58"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-09-11","0.00","70","81","58"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-09-12","0.00","67","75","59"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-09-13","0.00","63","72","54"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-09-14","0.00","64","72","56"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-09-15","0.00","62","67","56"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-09-16","0.10","60","66","54"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-09-17","0.00","59","68","49"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-09-18","0.00","62","76","48"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-09-19","0.00","61","76","45"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-09-20","0.00","70","81","58"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-09-21","0.00","64","79","49"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-09-22","0.00","60","70","50"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-09-23","0.00","60","63","56"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-09-24","0.00","62","75","49"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-09-25","0.00","65","81","50"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-09-26","0.00","66","82","50"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-09-27","0.00","67","81","53"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-09-28","0.00","62","69","54"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-09-29","0.00","61","71","52"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-09-30","0.00","64","72","55"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-10-01","0.00","65","79","51"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-10-02","0.00","66","81","52"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-10-03","0.00","67","81","53"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-10-04","0.00","61","72","51"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-10-05","0.00","62","72","52"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-10-06","0.00","63","78","48"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-10-07","0.00","67","79","55"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-10-08","0.00","63","77","50"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-10-09","0.00","63","75","50"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-10-10",,,,"50"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-10-16","0.00","65","77","54"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-10-17","0.00","57","66","48"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-10-18","0.00","57","68","45"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-10-19","0.00","56","68","45"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-10-20","0.00","56","63","49"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-10-21","0.43","49","51","46"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-10-22","0.00","49","54","44"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-10-23","0.74","45","53","36"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-10-24","0.69","48","53","44"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-10-25","0.82","48","50","45"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-10-26","0.36","47","51","43"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-10-27","1.61","50","55","45"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-10-28","0.02","54","58","49"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-10-29","0.46","51","56","45"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-10-30","2.03","50","51","48"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-10-31","0.04","50","54","45"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-11-01","0.00","45","52","37"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-11-02","0.00","41","50","32"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-11-03","1.52","36","40","31"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-11-04","0.75","41","46","36"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-11-05","0.55","46","48","44"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-11-06","0.69","37","39","36"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-11-07","0.00","36","39","34"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-11-08","0.00","37","43","32"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-11-09","0.00","35","44","26"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-11-10","0.00","35","40","29"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-11-11","0.00","37","43","31"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-11-12","0.00","39","49","28"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-11-13","0.00","40","49","31"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-11-14","0.00","39","51","27"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-11-15","0.00","39","50","27"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-11-16","0.00","40","52","27"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-11-17","0.00","44","52","36"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-11-18","0.00","37","46","28"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-11-19","0.00","35","45","25"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-11-20","0.02","36","43","28"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-11-21","0.12","41","47","34"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-11-22","0.93","43","45","41"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-11-23","0.01","45","47","42"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-11-24","0.54","49","59","38"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-11-25","0.43","44","46","41"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-11-26","0.20","42","45","38"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-11-27","0.24","42","45","38"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-11-28","0.00","32","36","28"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-11-29","0.63","30","35","26"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-11-30","0.00","34","40","28"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-12-01","0.00","24","27","20"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-12-02","0.00","22","29","16"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-12-03","0.00","31","36","27"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-12-04","0.00","30","40","20"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-12-05","0.00","28","36","20"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-12-06","0.42","33","35","30"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-12-07","0.21","37","41","34"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-12-08","0.22","39","41","36"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-12-09","0.77","37","39","35"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-12-10","0.20","39","41","37"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-12-11","0.02","41","44","38"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-12-12","0.00","37","40","35"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-12-13","0.00","33","36","29"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-12-14","0.00","36","43","28"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-12-15","0.00","33","39","27"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-12-16","0.00","29","33","25"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-12-17","0.09","33","35","30"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-12-18","0.04","20","21","19"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-12-19","1.10","15","16","14"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-12-20","0.00","14","16","12"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-12-21","0.00","14","18","11"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-12-22","0.55","15","19","10"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-12-23","2.32","31","45","17"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-12-24","0.23","38","48","28"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-12-25","0.31","48","56","39"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-12-26","0.70","47","53","41"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-12-27","1.29","45","46","44"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-12-28","0.00","39","45","34"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-12-29","0.48","38","42","34"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-12-30","0.69","45","50","40"
"CA001102912","FORT LANGLEY TELEGRAPH TRAIL, BC CA","49.15","-122.55","76.0","2022-12-31","0.04","44","47","40"
"CA1BC000083","RICHMOND 2.5 SW, BC CA","49.139112","-123.184058","9.4","2022-01-01","0.00",,,
"CA1BC000083","RICHMOND 2.5 SW, BC CA","49.139112","-123.184058","9.4","2022-01-02","0.23",,,
"CA1BC000083","RICHMOND 2.5 SW, BC CA","49.139112","-123.184058","9.4","2022-01-03","0.40",,,
